club_name,team_rating,pace,shooting,passing,dribbling,defending,physical
New York City,66.66826923076923,66.07692307692308,53.10096153846154,58.375,63.44230769230769,52.41826923076923,64.03365384615384
New York RB,65.388,73.988,50.628,55.372,62.476,52.068,66.204
Newcastle Jets,60.84924623115578,67.77386934673366,47.17085427135678,52.12562814070352,57.35175879396985,48.06030150753769,63.834170854271356
Newcastle United,72.47916666666667,69.53819444444444,58.47569444444444,63.607638888888886,69.23263888888889,57.84722222222222,67.625
Newell's Old Boys,67.18577075098814,67.8695652173913,52.59683794466403,58.12252964426877,63.276679841897234,52.07114624505929,64.23715415019763
Newport County,58.11587982832618,66.81115879828326,46.37339055793991,48.36480686695279,54.26609442060086,45.24463519313305,62.84549356223176
Nice,70.9776119402985,70.51492537313433,58.03358208955224,63.832089552238806,68.77985074626865,55.80223880597015,65.48880597014926
Nieciecza,61.28260869565217,67.71739130434783,50.42391304347826,53.73913043478261,57.84782608695652,47.65217391304348,62.75
Niort,62.970588235294116,67.51470588235294,49.43627450980392,55.705882352941174,59.86274509803921,47.833333333333336,62.416666666666664
Nordsjælland,61.109243697478995,71.59663865546219,48.00420168067227,53.15546218487395,60.55042016806723,45.95798319327731,58.516806722689076
Norrköping,62.736363636363635,68.6590909090909,49.61818181818182,55.05,60.0,48.731818181818184,64.63181818181818
North Carolina Courage W,73.20833333333333,69.41666666666667,61.083333333333336,66.0,70.45833333333333,60.708333333333336,62.916666666666664
NorthEast United,54.55384615384615,66.06153846153846,42.276923076923076,45.738461538461536,51.47692307692308,41.44615384615385,60.12307692307692
Northampton Town,60.376068376068375,67.4957264957265,47.333333333333336,50.65811965811966,56.465811965811966,48.05128205128205,64.98717948717949
Norwich City,69.59926470588235,69.50367647058823,56.3014705882353,59.966911764705884,64.9154411764706,54.18014705882353,67.04411764705883
Nottingham Forest,69.81751824817518,68.50729927007299,54.47810218978102,60.18613138686131,65.37226277372262,56.14598540145985,67.91240875912409
Notts County,60.763513513513516,67.03378378378379,48.70945945945946,52.358108108108105,57.7972972972973,46.108108108108105,63.42567567567568
Novara Calcio,64.82089552238806,67.73134328358209,48.37313432835821,54.56716417910448,59.298507462686565,49.865671641791046,63.97014925373134
Nueva Chicago,61.26923076923077,65.8076923076923,48.46153846153846,51.80769230769231,55.38461538461539,46.30769230769231,62.80769230769231
Nîmes,65.40487804878049,66.81463414634146,50.99512195121951,56.81951219512195,61.57560975609756,49.79024390243902,64.00975609756098
Nürnberg,67.01593625498008,68.2589641434263,52.266932270916335,57.77290836653386,63.20717131474104,51.35059760956175,65.49003984063745
Nürnberg W,68.6086956521739,63.17391304347826,57.26086956521739,60.91304347826087,65.73913043478261,55.0,63.869565217391305
OB,61.93693693693694,68.09909909909909,49.33783783783784,53.32432432432432,59.4054054054054,49.171171171171174,63.18018018018018
OH Leuven,66.42372881355932,68.38135593220339,52.855932203389834,57.52542372881356,62.432203389830505,52.847457627118644,65.29661016949153
OL Reign W,76.1304347826087,66.78260869565217,59.34782608695652,67.69565217391305,71.26086956521739,62.82608695652174,67.04347826086956
Odd,62.205479452054796,67.89497716894977,51.10045662100457,53.76712328767123,59.178082191780824,48.242009132420094,62.917808219178085
Odisha FC,55.81944444444444,66.5,40.958333333333336,47.52777777777778,52.638888888888886,44.94444444444444,60.65277777777778
Ohod Club,59.51020408163265,67.22448979591837,44.48979591836735,47.775510204081634,54.46938775510204,44.69387755102041,60.16326530612245
Oita Trinita,63.9873417721519,68.27848101265823,49.77215189873418,56.43037974683544,59.79746835443038,49.20253164556962,63.45569620253165
Oldham Athletic,60.494565217391305,67.19021739130434,47.58152173913044,51.125,56.92934782608695,46.45108695652174,63.28260869565217
Olimpia,67.4095238095238,67.6,55.00952380952381,56.94285714285714,63.02857142857143,52.06666666666667,64.98095238095237
Olympiakos Piraeus,72.50251256281408,70.80904522613065,60.753768844221106,63.42713567839196,67.77386934673366,55.437185929648244,68.81909547738694
Olympique Lyonnais,72.58426966292134,72.12359550561797,58.048689138576776,64.25093632958801,69.97378277153558,56.554307116104866,69.00374531835206
Olympique Lyonnais W,79.53846153846153,74.86538461538461,66.3076923076923,72.8076923076923,76.26923076923077,63.98076923076923,71.53846153846153
Olympique de Marseille,72.11877394636015,70.42528735632185,56.70498084291188,63.9272030651341,67.52107279693486,57.13793103448276,67.15708812260536
Omiya Ardija,60.0,62.745098039215684,47.09803921568628,51.15686274509804,55.03921568627451,46.490196078431374,61.0
Once Caldas,64.05479452054794,67.52054794520548,50.082191780821915,52.82876712328767,59.43835616438356,48.75342465753425,65.22602739726027
Oriente Petrolero,62.166666666666664,65.03030303030303,50.24242424242424,53.95454545454545,58.63636363636363,50.22727272727273,61.515151515151516
Orlando City,65.55603448275862,68.52586206896552,51.19827586206897,55.60775862068966,60.98706896551724,50.758620689655174,66.16379310344827
Orlando Pirates,67.0,72.75111111111111,54.49333333333333,57.977777777777774,65.10222222222222,51.742222222222225,59.46666666666667
Orlando Pride W,72.375,65.91666666666667,56.5,64.625,67.79166666666667,59.583333333333336,65.04166666666667
Osasuna,69.9250936329588,66.7752808988764,55.550561797752806,60.835205992509366,63.98876404494382,54.99625468164794,66.35580524344569
Osnabrück,63.83529411764706,68.2764705882353,50.758823529411764,55.00588235294118,60.5,48.87647058823529,65.50588235294117
Oxford United,61.75100401606426,67.33734939759036,49.602409638554214,53.795180722891565,58.88353413654618,47.196787148594375,62.05220883534137
Oțelul Galați,60.76,64.88,44.6,49.32,55.92,50.16,63.92
PAOK,70.81048387096774,71.41129032258064,58.99193548387097,63.439516129032256,67.32661290322581,55.29435483870968,66.56451612903226
PEC Zwolle,65.60576923076923,68.80288461538461,52.44230769230769,57.97115384615385,63.55769230769231,51.07211538461539,62.38942307692308
PSV,72.56680161943319,74.3076923076923,59.08906882591093,64.78947368421052,70.11336032388664,54.36842105263158,67.51012145748987
Pachuca,67.20918367346938,69.15306122448979,55.38775510204081,59.02040816326531,63.01020408163265,52.066326530612244,63.9030612244898
Paderborn,65.28085106382979,68.65531914893617,50.765957446808514,55.33191489361702,61.9531914893617,49.99574468085106,64.63404255319149
Padova,65.75,67.75,53.357142857142854,57.035714285714285,61.607142857142854,50.642857142857146,64.78571428571429
Palermo,68.11299435028249,68.42372881355932,52.06214689265537,57.90395480225989,63.101694915254235,55.717514124293785,67.22598870056497
Palestino,64.17877094972067,67.46927374301676,49.402234636871505,55.57541899441341,60.50837988826816,49.273743016759774,62.43016759776536
Palmaflor del Trópico,62.45,63.35,47.225,55.2,58.0,52.275,62.0
Palmeiras,73.5187969924812,72.2406015037594,59.83458646616541,65.43609022556392,68.93984962406014,56.42857142857143,66.77443609022556
Panathinaikos,69.1951219512195,71.6951219512195,56.235772357723576,61.08130081300813,65.3130081300813,52.82520325203252,65.98780487804878
Paraná,69.0,71.16666666666667,55.388888888888886,59.05555555555556,62.94444444444444,54.888888888888886,64.5
Paris,64.41361256544502,66.80628272251309,49.712041884816756,55.80628272251309,61.50785340314136,49.246073298429316,63.58115183246073
Paris Saint Germain,77.9922480620155,74.98062015503876,62.93798449612403,71.3062015503876,75.92248062015504,61.9031007751938,69.16666666666667
Paris Saint Germain W,79.475,75.575,63.725,71.5,75.675,65.525,70.225
Paris W,77.25714285714285,71.31428571428572,64.82857142857142,70.31428571428572,72.74285714285715,60.4,68.28571428571429
Parma,68.13953488372093,68.85581395348837,54.609302325581396,58.40930232558139,64.23720930232558,53.013953488372096,66.06976744186046
Partick Thistle FC,59.601941747572816,68.09708737864078,46.601941747572816,50.699029126213595,56.86407766990291,45.70873786407767,63.349514563106794
Patriotas Boyacá FC,62.33103448275862,66.52413793103449,45.95862068965517,52.48275862068966,58.88275862068966,48.61379310344827,63.06206896551724
Patronato,64.68159203980099,65.07462686567165,49.28358208955224,53.7363184079602,59.79601990049751,49.90049751243781,63.223880597014926
Pau,63.589473684210525,68.2,50.63157894736842,55.63157894736842,61.242105263157896,48.8,63.126315789473686
Paços de Ferreira,67.34975369458128,67.33004926108374,53.3743842364532,56.645320197044335,63.58620689655172,50.30541871921182,63.29064039408867
Pendikspor,66.72,68.24,58.04,59.4,64.44,49.48,64.64
Perth Glory,62.02403846153846,67.22596153846153,49.53365384615385,53.82692307692308,58.58653846153846,48.79326923076923,64.54326923076923
Perugia,64.06976744186046,67.05813953488372,50.70348837209303,53.29651162790697,59.627906976744185,48.622093023255815,63.383720930232556
Pescara,65.1604938271605,66.37654320987654,48.592592592592595,54.74691358024691,61.833333333333336,48.82098765432099,62.574074074074076
Peterborough United,61.775510204081634,71.50204081632653,48.75918367346939,51.33061224489796,58.78367346938776,45.881632653061224,62.371428571428574
Petrolul 52,62.51063829787234,68.59574468085107,52.40425531914894,55.191489361702125,58.702127659574465,47.57446808510638,63.12765957446808
Peñarol,66.26136363636364,66.43181818181819,51.72727272727273,56.55681818181818,60.67045454545455,53.43181818181818,64.76136363636364
Philadelphia Union,65.92213114754098,70.01229508196721,51.442622950819676,56.221311475409834,62.5,52.83606557377049,66.75409836065573
Piast Gliwice,62.727659574468085,66.43829787234043,48.625531914893614,54.00425531914894,58.44255319148936,48.05531914893617,62.42127659574468
Pisa,66.13,67.85,51.85,56.83,62.69,51.21,64.6
Platense,66.64,66.56,54.54666666666667,56.64,63.12,51.14666666666667,64.90666666666667
Plaza Colonia,61.916666666666664,66.04166666666667,48.25,53.25,58.416666666666664,46.958333333333336,63.0
Plymouth Argyle,61.63876651982379,68.68722466960352,48.052863436123346,52.63436123348018,58.052863436123346,49.25991189427313,65.1453744493392
Podbeskidzie,59.61643835616438,64.67123287671232,47.726027397260275,51.75342465753425,55.205479452054796,47.32876712328767,62.45205479452055
Pogoń Szczecin,64.0,69.76991150442478,50.7212389380531,55.21238938053097,59.5353982300885,50.47345132743363,63.889380530973455
Pohang Steelers,62.78656126482213,68.06324110671937,48.87747035573123,53.21739130434783,58.73122529644269,48.66403162055336,63.308300395256914
Ponferradina,65.86764705882354,67.41911764705883,53.4485294117647,57.654411764705884,62.786764705882355,50.5514705882353,63.5
Ponte Preta,67.83333333333333,65.93333333333334,54.38333333333333,59.18333333333333,62.43333333333333,53.35,62.25
Pordenone,66.30434782608695,67.3913043478261,52.52173913043478,56.17391304347826,61.391304347826086,52.65217391304348,64.8695652173913
Port Vale,60.991379310344826,67.54741379310344,48.008620689655174,51.80603448275862,57.41379310344828,48.46120689655172,64.60344827586206
Portimonense,67.33908045977012,67.43103448275862,52.11494252873563,57.310344827586206,63.47701149425287,50.43103448275862,63.9367816091954
Portland Thorns W,77.21739130434783,68.04347826086956,61.43478260869565,69.47826086956522,72.43478260869566,65.56521739130434,70.04347826086956
Portland Timbers,66.79268292682927,70.61382113821138,54.146341463414636,57.666666666666664,63.71544715447155,51.55691056910569,66.77642276422765
Porto,75.70980392156862,73.95686274509804,61.909803921568624,65.5921568627451,72.2156862745098,56.909803921568624,69.38823529411765
Portsmouth,62.62240663900415,68.9045643153527,48.88381742738589,53.7551867219917,58.90871369294606,49.510373443983404,66.13278008298755
Preston North End,66.09486166007905,68.56916996047431,52.019762845849804,56.18181818181818,61.36363636363637,52.19367588932806,67.51778656126483
Preußen Münster,62.333333333333336,66.72222222222223,47.86666666666667,51.63333333333333,56.75555555555555,47.51111111111111,63.86666666666667
Puebla,65.67326732673267,66.56435643564356,54.44059405940594,57.78217821782178,62.663366336633665,50.5,64.43564356435644
Pumas UNAM,66.06896551724138,67.04926108374384,53.433497536945815,58.01970443349754,62.689655172413794,51.3448275862069,62.94581280788177
Punjab,53.708333333333336,65.25,42.916666666666664,44.958333333333336,51.833333333333336,38.708333333333336,56.291666666666664
Puszcza Niepołomice,60.68181818181818,62.86363636363637,45.54545454545455,49.77272727272727,54.63636363636363,49.59090909090909,67.36363636363636
Qingdao Hainiu,58.263888888888886,62.59722222222222,45.861111111111114,48.43055555555556,53.541666666666664,47.583333333333336,61.19444444444444
Queens Park Rangers,66.57720588235294,69.3345588235294,52.408088235294116,57.54779411764706,63.19485294117647,52.16544117647059,65.44485294117646
Querétaro,65.73429951690821,67.6376811594203,55.02415458937198,57.91787439613527,62.85507246376812,50.94685990338164,63.95169082125604
Quevilly Rouen,62.193548387096776,63.053763440860216,45.494623655913976,51.59139784946237,57.376344086021504,48.56989247311828,60.86021505376344
Quilmes Atlético Club,62.951219512195124,64.57317073170732,50.25609756097561,53.5609756097561,60.109756097560975,47.707317073170735,63.170731707317074
RB Leipzig,72.0,71.58498023715416,56.5296442687747,62.19762845849802,68.2094861660079,56.39525691699605,67.81027667984189
RB Leipzig W,69.45454545454545,67.81818181818181,55.81818181818182,61.40909090909091,66.04545454545455,59.0,65.72727272727273
RC Recreativo de Huelva,63.24,64.08,51.28,54.24,58.48,47.68,61.64
RFC Seraing,62.32,68.54,48.14,52.78,59.3,49.58,62.68
RKC Waalwijk,63.888888888888886,66.6923076923077,50.84615384615385,56.47863247863248,61.957264957264954,49.43589743589744,62.06837606837607
RWDM,64.96,65.6,52.72,57.24,61.88,50.52,63.24
Racing Club,70.24015748031496,71.6732283464567,57.12204724409449,62.1496062992126,67.37795275590551,54.968503937007874,67.94094488188976
Racing Ferrol,66.31818181818181,69.22727272727273,51.45454545454545,60.09090909090909,63.22727272727273,51.90909090909091,62.0
Racing Louisville W,74.21739130434783,69.73913043478261,63.17391304347826,67.82608695652173,72.0,54.391304347826086,64.21739130434783
Racing Santander,64.44444444444444,66.17171717171718,51.15151515151515,55.92929292929293,60.84848484848485,49.494949494949495,62.7979797979798
Radomiak Radom,63.608695652173914,68.82608695652173,50.15942028985507,54.89855072463768,59.14492753623188,46.82608695652174,64.33333333333333
Raków Częstochowa,65.14049586776859,72.0,52.94214876033058,56.264462809917354,61.0,49.421487603305785,68.31404958677686
Randers,62.75342465753425,67.48858447488584,50.31963470319635,54.04109589041096,60.15525114155251,47.9041095890411,64.82648401826484
Rangers,68.25333333333333,71.16444444444444,55.257777777777775,60.01777777777778,65.62222222222222,53.284444444444446,66.93777777777778
Ranheim Fotball,60.651162790697676,65.6046511627907,49.906976744186046,52.93023255813954,57.23255813953488,47.16279069767442,63.651162790697676
Rapid Bucuresti,63.67567567567568,68.75675675675676,55.7027027027027,56.810810810810814,61.0,49.86486486486486,64.87837837837837
Rapid Wien,66.22083333333333,70.3,53.6,57.608333333333334,62.675,51.483333333333334,66.39166666666667
Rayo Vallecano,70.52941176470588,67.56078431372549,56.4156862745098,61.372549019607845,65.10196078431373,55.062745098039215,65.46666666666667
Reading,66.26865671641791,69.70149253731343,52.52238805970149,57.23880597014925,63.365671641791046,52.07089552238806,65.10074626865672
Reading W,74.21052631578948,65.89473684210526,57.36842105263158,63.94736842105263,69.36842105263158,60.526315789473685,66.84210526315789
Real Betis,73.43656716417911,68.83582089552239,60.66044776119403,65.4589552238806,69.98507462686567,55.16417910447761,65.48880597014926
Real Betis W,68.35,64.6,59.15,64.4,66.5,61.8,61.75
Real Garcilaso,62.95238095238095,67.66666666666667,45.714285714285715,53.476190476190474,57.80952380952381,49.0,58.666666666666664
Real Madrid,78.5105633802817,74.77464788732394,64.41197183098592,70.59507042253522,75.1443661971831,58.09154929577465,68.09507042253522
Real Madrid W,77.28571428571429,73.52380952380952,64.04761904761905,69.52380952380952,75.28571428571429,59.80952380952381,70.04761904761905
Real Oviedo,67.6276150627615,67.24686192468619,54.70292887029289,59.51882845188285,63.1255230125523,52.60669456066945,64.80753138075313
Real Salt Lake,64.70428015564202,67.02334630350195,51.61089494163424,55.221789883268485,61.007782101167315,50.766536964980546,64.41634241245136
Real Sociedad,73.28571428571429,66.98214285714286,58.21071428571429,65.56428571428572,68.14285714285714,55.239285714285714,64.57142857142857
Real Sociedad II,65.17391304347827,66.78260869565217,52.73913043478261,56.91304347826087,62.56521739130435,48.21739130434783,58.78260869565217
Real Sociedad W,73.15789473684211,70.26315789473684,63.78947368421053,67.6842105263158,70.94736842105263,58.21052631578947,65.94736842105263
Real Valladolid,69.91044776119404,68.76119402985074,55.66044776119403,60.95522388059702,65.16417910447761,54.67537313432836,65.58582089552239
Real Zaragoza,67.39463601532567,66.78927203065135,52.95019157088122,59.06130268199234,62.275862068965516,54.547892720306514,66.87739463601532
Red Star FC,63.859154929577464,66.84507042253522,51.33802816901409,56.690140845070424,60.605633802816904,48.38028169014085,63.36619718309859
Reggiana,64.48,64.52,51.24,56.48,61.8,50.48,61.64
Reggina,65.0,64.2,51.64,56.48,61.88,50.48,63.0
Rennes,71.39682539682539,70.82539682539682,57.5,63.73412698412698,68.87698412698413,55.051587301587304,66.59920634920636
Rentistas,61.73913043478261,64.0,45.17391304347826,51.56521739130435,56.43478260869565,48.391304347826086,58.52173913043478
Rheindorf Altach,62.16017316017316,65.73593073593074,48.93939393939394,53.98268398268398,58.78787878787879,48.506493506493506,62.943722943722946
Ried,61.85314685314685,67.54545454545455,48.20979020979021,52.42657342657343,58.42657342657343,47.29370629370629,62.90909090909091
Rio Ave,68.22123893805309,67.3716814159292,54.27433628318584,57.676991150442475,64.54867256637168,51.23893805309734,65.04867256637168
Rionegro Águilas,64.96407185628742,68.80838323353294,51.0059880239521,54.02994011976048,60.538922155688624,48.31137724550898,62.958083832335326
River Plate,69.15745856353591,69.60220994475138,56.67955801104972,61.08563535911602,65.7707182320442,53.47790055248619,66.11325966850829
Rizespor,66.73684210526316,68.43157894736842,54.63157894736842,57.77368421052632,63.36842105263158,50.28947368421053,64.56842105263158
Rochdale,60.13106796116505,67.56796116504854,47.54854368932039,52.480582524271846,56.45145631067961,47.320388349514566,62.16019417475728
Roda JC Kerkrade,65.42424242424242,65.56060606060606,51.68181818181818,56.78787878787879,61.46969696969697,51.43939393939394,65.5909090909091
Rodez,63.11666666666667,65.35833333333333,48.96666666666667,53.78333333333333,60.175,49.06666666666667,62.21666666666667
Rodez W,68.61111111111111,65.66666666666667,56.0,62.333333333333336,64.66666666666667,55.833333333333336,65.66666666666667
Roma,75.77682403433477,71.50214592274678,60.18454935622318,65.96137339055794,70.87553648068669,61.412017167381975,69.92274678111588
Rosario Central,66.8062015503876,68.46511627906976,52.86821705426357,57.57364341085271,62.9031007751938,51.565891472868216,64.93798449612403
Rosenborg,65.92558139534884,70.91627906976744,54.44186046511628,57.544186046511626,62.46046511627907,52.44186046511628,66.4186046511628
Rosengard W,72.86363636363636,67.63636363636364,59.68181818181818,64.68181818181819,68.81818181818181,58.95454545454545,66.5
Ross County,61.17,67.705,48.61,52.135,58.74,47.655,63.485
Rot-Weiss Essen,62.8125,69.27083333333333,51.083333333333336,54.75,59.958333333333336,47.75,62.9375
Rotherham United,64.53846153846153,67.06837606837607,50.495726495726494,53.81196581196581,59.91025641025641,51.47435897435897,67.2991452991453
Royal Excel Mouscron,63.88622754491018,66.64071856287426,50.041916167664674,55.35329341317365,60.68862275449102,48.23952095808383,62.17964071856287
Royal Pari,64.35,68.0,51.45,54.8,58.2,52.25,63.4
Rubin Kazan,68.93203883495146,71.30097087378641,54.650485436893206,59.689320388349515,64.03883495145631,54.0873786407767,65.53398058252426
Ruch Chorzów,60.840425531914896,63.93617021276596,48.48936170212766,53.5531914893617,56.4468085106383,49.297872340425535,60.48936170212766
SC Cambuur,64.36263736263736,66.91208791208791,50.56043956043956,55.30769230769231,61.505494505494504,48.79120879120879,63.13186813186813
SC Fortuna Köln,62.52272727272727,69.36363636363636,48.34090909090909,53.15909090909091,57.63636363636363,49.13636363636363,67.0
SC Freiburg,70.3359375,67.3125,53.76953125,60.609375,65.31640625,55.87890625,68.0859375
SC Heerenveen,66.10526315789474,67.24122807017544,50.671052631578945,57.478070175438596,63.39473684210526,51.54824561403509,64.23245614035088
SC Magna Wiener Neustadt,59.45,67.3,47.1,51.3,55.75,47.65,62.15
SD Eibar,71.59832635983264,65.69456066945607,58.23430962343096,62.56485355648535,66.56485355648536,55.29707112970711,67.85355648535565
SG Sonnenhof Großaspach,62.4,69.01538461538462,47.646153846153844,50.56923076923077,58.56923076923077,46.215384615384615,66.6
SGS Essen W,70.0,62.86363636363637,58.72727272727273,62.95454545454545,66.0909090909091,61.27272727272727,63.27272727272727
SKA Khabarovsk,62.51851851851852,66.37037037037037,51.77777777777778,54.51851851851852,58.925925925925924,50.111111111111114,58.48148148148148
SL Benfica W,70.96,71.2,57.92,64.56,69.12,56.12,61.24
SPAL,67.67808219178082,64.23972602739725,51.74657534246575,57.965753424657535,62.57534246575342,53.08904109589041,63.18493150684932
SS Virtus Lanciano,61.285714285714285,66.48979591836735,47.55102040816327,51.30612244897959,58.12244897959184,44.142857142857146,63.265306122448976
SSC Farul,63.16,67.74666666666667,51.08,55.693333333333335,59.78666666666667,48.52,63.24
SV Grödig,59.20454545454545,63.29545454545455,46.27272727272727,50.09090909090909,56.79545454545455,48.52272727272727,60.52272727272727
SV Mattersburg,61.6551724137931,63.60344827586207,46.37068965517241,51.93103448275862,55.83620689655172,47.76724137931034,65.12931034482759
SV Werder Bremen II,60.476190476190474,66.66666666666667,47.142857142857146,50.095238095238095,57.57142857142857,44.523809523809526,62.42857142857143
Saarbrücken,62.94736842105263,67.34736842105264,50.63157894736842,55.1578947368421,61.305263157894736,47.48421052631579,64.66315789473684
Sabadell,63.46,64.8,52.32,56.94,60.1,48.38,58.64
Sagan Tosu,63.189542483660134,64.94117647058823,49.81699346405229,54.64052287581699,60.44444444444444,47.150326797385624,63.254901960784316
Saint Louis City,64.57692307692308,69.34615384615384,46.84615384615385,52.61538461538461,60.11538461538461,51.92307692307692,64.5
Saint-Étienne,69.54646840148699,68.65799256505576,55.74721189591078,61.94423791821561,65.78810408921933,55.88475836431227,66.81412639405204
Saint-Étienne W,69.35,68.5,57.6,60.75,67.5,53.85,63.8
Salernitana,67.2089552238806,67.13930348258707,53.00995024875622,56.96517412935324,62.656716417910445,51.47761194029851,65.60696517412936
Salford City,60.4,67.6,47.656,51.944,57.6,47.496,64.464
Salzburg,69.01659751037344,74.53941908713693,56.684647302904565,60.76348547717842,67.63070539419087,53.439834024896264,67.74688796680498
Sampdoria,70.61660079051383,68.34782608695652,56.22529644268775,62.80237154150198,67.699604743083,55.63241106719368,66.09486166007905
Samsunspor,67.91304347826087,68.69565217391305,55.869565217391305,58.78260869565217,64.47826086956522,54.78260869565217,68.43478260869566
San Diego Wave W,76.95454545454545,70.81818181818181,62.72727272727273,69.18181818181819,71.63636363636364,62.77272727272727,68.95454545454545
San Jose Earthquakes,65.292,67.528,51.444,56.524,62.272,51.82,66.216
San Lorenzo,68.9724409448819,68.38188976377953,56.12992125984252,60.42125984251968,65.79527559055119,53.503937007874015,64.91338582677166
San Luis de Quillota,64.3763440860215,66.21505376344086,50.225806451612904,54.03225806451613,59.43010752688172,47.8494623655914,64.49462365591398
San Martin de Tucumán,64.92,63.44,49.52,54.2,60.2,51.72,64.08
San Martín de San Juan,63.57142857142857,65.57142857142857,48.838095238095235,52.08571428571429,58.857142857142854,47.457142857142856,59.2952380952381
Sandecja Nowy Sącz,59.608695652173914,63.47826086956522,45.65217391304348,52.08695652173913,54.0,47.26086956521739,63.34782608695652
Sandefjord,60.71515151515152,66.83636363636364,48.97575757575758,51.696969696969695,58.13939393939394,47.43636363636364,62.733333333333334
Sandhausen,65.90438247011951,67.0796812749004,50.398406374501995,55.91235059760956,60.82868525896414,52.52191235059761,67.60956175298804
Sandnes Ulf,58.78260869565217,64.21739130434783,49.869565217391305,50.43478260869565,57.08695652173913,45.56521739130435,61.65217391304348
Sanfrecce Hiroshima,64.65972222222223,66.42361111111111,50.40972222222222,55.638888888888886,60.80555555555556,47.80555555555556,63.0
Sangju Sangmu,62.86206896551724,67.8735632183908,48.97126436781609,54.46551724137931,58.764367816091955,50.729885057471265,65.80459770114942
Santa Clara,67.58196721311475,68.48360655737704,54.68032786885246,58.67213114754098,64.80327868852459,48.622950819672134,63.467213114754095
Santa Cruz,68.66666666666667,61.72222222222222,56.55555555555556,61.22222222222222,63.166666666666664,54.55555555555556,65.44444444444444
Santa Fe,66.06878306878306,67.66666666666667,49.06878306878307,55.24867724867725,60.53439153439153,53.17460317460318,65.01587301587301
Santiago Wanderers,63.494623655913976,67.09677419354838,48.31182795698925,53.83870967741935,58.25806451612903,50.29032258064516,62.193548387096776
Santos,71.09876543209876,66.54938271604938,57.123456790123456,62.22222222222222,65.50617283950618,54.05555555555556,64.32098765432099
Santos Laguna,67.33505154639175,69.72680412371135,55.8041237113402,59.08762886597938,64.44845360824742,51.16494845360825,64.69587628865979
Sarmiento,64.69465648854961,64.59541984732824,51.30534351145038,56.12977099236641,61.221374045801525,50.48091603053435,63.81679389312977
Sarpsborg 08,62.68995633187773,66.117903930131,50.76419213973799,54.69432314410481,59.109170305676855,50.0,65.94323144104804
Sassuolo,71.45669291338582,68.25984251968504,56.039370078740156,61.40944881889764,67.27165354330708,56.145669291338585,65.27952755905511
Schalke 04,72.08880308880309,70.11196911196912,58.52895752895753,64.00772200772201,68.5019305019305,56.44401544401544,67.9034749034749
Scunthorpe United,60.41450777202073,65.11917098445596,47.53367875647668,50.16062176165803,56.25388601036269,45.77720207253886,63.30569948186528
Seattle Sounders,66.77732793522267,68.61133603238866,54.5748987854251,58.16194331983806,63.068825910931174,52.093117408906885,67.417004048583
Seongnam,61.44632768361582,66.37288135593221,48.53107344632768,52.175141242937855,57.570621468926554,48.11864406779661,63.25423728813559
Seoul,64.46666666666667,68.06666666666666,53.286274509803924,56.11372549019608,59.72549019607843,49.917647058823526,65.95686274509804
Sepsi,63.48780487804878,67.64227642276423,51.10569105691057,54.926829268292686,58.422764227642276,48.32520325203252,64.39837398373983
Servette,63.08130081300813,67.2520325203252,47.8130081300813,53.83739837398374,59.609756097560975,49.292682926829265,63.1869918699187
Sevilla,75.6774193548387,68.85304659498208,61.72043010752688,68.01075268817205,71.21505376344086,59.111111111111114,68.20071684587813
Sevilla Atlético,65.40816326530613,67.3265306122449,49.91836734693877,55.95918367346939,62.51020408163265,48.57142857142857,57.59183673469388
Sevilla W,73.23529411764706,70.3529411764706,56.529411764705884,67.0,68.76470588235294,66.58823529411765,70.3529411764706
Shakhtar Donetsk,72.40663900414938,74.76348547717842,59.67219917012448,62.7551867219917,68.24066390041494,54.6058091286307,65.28630705394191
Shamrock Rovers,58.968468468468465,63.23873873873874,48.130630630630634,52.013513513513516,56.409909909909906,46.63963963963964,60.54504504504504
Shandong Taishan,64.03333333333333,67.23333333333333,51.36,56.9,60.0,54.42666666666667,66.48
Shanghai Port,63.7891156462585,70.4421768707483,49.82993197278912,54.98639455782313,59.795918367346935,51.21768707482993,66.05442176870748
Shanghai Shenhua,63.26845637583892,69.58389261744966,50.92617449664429,55.40939597315436,59.43624161073826,50.644295302013425,66.95973154362416
Sheffield United,66.73134328358209,67.9589552238806,53.36194029850746,57.47014925373134,62.84701492537314,52.33955223880597,66.74626865671642
Sheffield Wednesday,67.13229571984436,68.43579766536965,54.237354085603116,58.490272373540854,63.447470817120625,52.91050583657587,67.59533073929961
Shelbourne,56.27142857142857,60.58571428571429,47.114285714285714,50.41428571428571,55.285714285714285,45.857142857142854,58.457142857142856
Shenzhen,59.68333333333333,68.13333333333334,47.5,50.63333333333333,56.266666666666666,49.5,61.93333333333333
Shimizu S-Pulse,64.06106870229007,67.16030534351145,51.41984732824427,55.969465648854964,60.82442748091603,50.091603053435115,63.70229007633588
Shonan Bellmare,62.16793893129771,67.38931297709924,49.099236641221374,53.19083969465649,59.93893129770992,46.70229007633588,62.23664122137404
Shrewsbury Town,61.65367965367965,70.71861471861472,49.8008658008658,52.52813852813853,58.887445887445885,47.62770562770563,65.92640692640693
Silkeborg,60.382716049382715,66.33333333333333,48.18518518518518,52.5,58.598765432098766,46.129629629629626,62.666666666666664
Sint-Truiden,65.28504672897196,67.70560747663552,52.11214953271028,56.94392523364486,62.532710280373834,50.018691588785046,63.00934579439252
